,business_id,date,review_id,stars,reviewText,type,user_id,cool,useful,funny,gender
246,gb-k4Z17XxuPkUmsevwBYg,2010-06-27,-E_VKAzXc1__o8-X20CCuQ,4,"Angel Sweet Gelato is a welcome treat on a hot day. It sits in a small strip in the middle of Mesa Riverview, but if you can find it (west of Logan's), it's worth a stop.

The selection of flavors is large, including a dozen dairy-free fruit flavors that aren't quite as decadent as the dairy gelatos in the left-hand case. I've tried the lemon and all the berry flavors, and haven't found anything that wasn't delicious. The prices are reasonable, and you can order sizes from one small scoop to a big box (all unfortunately served in styrofoam).

There isn't a lot of seating in Angel Sweet, but I've never seen it full. Get a punch card if you live in the area. If you like firemen, this would be a good place to see them hanging out.  =)",review,IldNKx5L8unlcv3LBSs-_g,0,0,0,Male
247,Cr2JNnewX53TYd9w6qw6Jw,2012-05-16,QaNWZl78P8pIWtmYqg5ECw,4,"Last nights To-Go order: 
Char Burger w/avocado. Burger was delicious ~ Yum! 
Extra crispy french fries were perfect!
Price was reasonable for a burger of this caliber. 
No drive-thru
No waiters
Staff very friendly

I WILL BE GOING BACK!!!!",review,MfbH-4cBh0EXWd7IKEuEhg,0,2,0,Male
248,PNrOTfMmE0CJFV9YwSLzYw,2009-12-17,qaSppPcuea8OfF2MwvZ9nA,4,"I have not had better chinese food since moving to Arizona.  The restaurant was 3/4 full on a Tuesday night!!!  With many Asian people.  I thought in this ""recession"" that having a restaurant that packed was a pretty amazing thing.  The service was superb.  The food was overall yummy.  I did not enjoy the greasy wonton chips that are served for free before the meal.  My friend really like them though?!?!  The hot tea was good.  My veggie dish (something with bamboo shoots, mushrooms, green pepper, broccoli, ect.) and steamed rice was good.  I ate every single bite.  The free dessert (wontons filled with banana and others with plum maybe?) were yummy.  The total bill with tax and tip for 2 entrees and 1 soda was $24.  I left full and happy.",review,T7J9ae0wTskrI_Bgwp-4cA,1,0,0,Female
249,8Hn5X1AqgmSLHRG2KgBJBg,2011-06-24,ADVoNoduCFQ3Ecz4zJRVyg,3,"Probably the most overrated place in the Phoenix area. There pizza tastes way too much like their canned tomato sauce and there is always a wait to be seated. 

That being said there food overall is OK. There meat salad and cal-zones are good and the servers are friendly. For all the people out there giving it more than 3 stars: try other pizza places like spinatos, la grande Orange, pizzeria Bianca.",review,qQb4pg5uqvjMOfGPWbIkeQ,0,0,0,Male
250,PWG28q4JFOc8FiRBjnfCkA,2012-10-24,W5AdcbX_qzSYQ5VbwWyJsQ,3,"Alright, so here is my two cents on Brat Haus. I suggest to steer clear of the brats I tried (Beer Brat & Spicy Thai).  I found them a bit dry and bland.  I also found the pretzels less than fabulous. I do suggest to try to big, juicy, tasty, meatballs. Much better choice. The outside patio very cool, an open fresh space with plenty of seating and a big ol' wall of funky art. The service was also friendly, and attentive and fair prices. Overall, it's totally worth checking out if you are in the area and in the mood for something different.",review,lmiDCrmas8TxRsbIGZX9Pg,5,6,3,Female
251,Y-9dJvw-J2d9QKfuL7mKgA,2010-03-28,c15oWoC-EERMpE7iCmAcwQ,5,"Went here today Sunday about 8:50 and it was crowded but not to bad, about 1/2 hour wait. Im warning you now, dont ask how much longer after you put your name in if they told you how long when you checked in. 

About 10am is when it really got packed, just about when we got done. I ordered the chicken and waffles and i really liked it. I asked for some butter for my waffle because it didnt come with any and it made the dish perfect for me. The chicken had great flavor and when you take a bite with the waffle and butter and the syrup, heaven. I tried some bites without the butter and it wasnt even close to be the same for me. 
My grandma got some omellete and she gave me some because she knew she wouldnt finish it and i would order that also. The omelletes are pretty good size but my wifes dish, my sons and mine where not that much food especially for $9. We are use to getting enough food for 2 when you eat at breakfast places and slighty cheaper. Not complaining because it was good but be ready. 
There was 2 guys sitting next to use and trying to eat there 30 minute food challange. big ass egg plate with bacon and hash browns, they both only made thru about halfway.  I would definilty go back and get the same stuff. I also got a lemonade with mint and it was just right. My son really didnt like his reese's pancakes.
Id like to go back and try some of this stuff ham steak w/ gravy, chicken fried steak w/ hashbrowns, bannana pecan caramel french toast",review,3w-JiPus8k-BR5PQ7egDvQ,0,1,0,Female
252,xWlCgISVtozxCztPA4nGaQ,2010-05-21,AUCwvenvFqnWcv04yYrL1Q,2,"On a early Saturday evening, the band was playing the crowd was just starting to meander in.  Going further inside in an attempt to avoid the high volume of the band whose audio was piped in throughout the restaurant (I failed) I realized shortly that I must of been missed siting in the middle of the dinning are as the wait staff moved smartly from the kitchen to the front delivering the drinks and food to the patrons. I ask a member of the staff was I sitting in the wrong area and soon service was rendered.  

Food, nothing special but it is more of a bar than a restaurant.  Although the atmosphere was unique, I do have a question why cameras were in the mens room.",review,nK74XYEJBa2Z5OLN5O6HYA,0,0,0,Male
253,08Z_Zzp8PyEmWWpYurIO-Q,2012-03-18,MD1FwtNX1SdCsEoSjlw6NA,5,Love this location at Gainey Ranch! Great food consistently!,review,BtQVxFotHFK3T2FtIrBWmg,0,0,0,Male
254,MuIXnv7Oq7X3-4aEsp9dDA,2013-01-02,CD3QORZYdE0UKBrdyylYsQ,5,Our server Gary was awesome. Food was amazing...an experience.,review,qK_o6Chm8VakPzeMCurtWA,0,0,0,Male
255,vxPPpj5jJKO8DtapF5S-NQ,2010-03-22,7cVUEyUE_rOT9AXdxfmKWg,4,"Pupusas?? As a hardcore Mexican food enthusiast I was intrigued by the concept but barely able to figure out how this fascinating dish was pronounced.  I am proud to say that I am a HUGE fan of pupusas now.  

Salvadoreno popped up in a search of mine to find a low-key, nice Sunday night place to relax and enjoy some food.  It definitely was worth the visit to an interesting part of Mesa.

The restaurant is very similar to a lot of Mexican food restaurants anyone who has lived in Phoenix will be familiar with.  One room with several tables and a counter with interestingly-named dishes posted behind it.  The waitress was very friendly, but I will say that knowing a little Spanish helped.  My girlfriend and I both ordered the Pupusa combo platter, real risky based on other reviews - I know.  I went with Pollo and the revuelta mixed with pork, cheese and beans.  She had the chicken as well with carne asada.  This little dish is fantastic!  I think next time I'll just stick with getting two pupusas because I was extremely full and did NOT need to add rice and beans to the mix (although those were good too.)

The only disappointment was the fact that Independence Day was on the TV in Spanish, but the volume was too far down to hear.  I'd love to hear the voice-over actor for Will Smith busting out a ""Bienvenidos a Tierra, P***!""

On a more serious note, I look forward to heading back here as soon as possible.  I'd love to try the Ceviche, as it's on the Best of Phoenix list, and there are a few other dishes (think breakfast) that looked intriguing.",review,mQba83gB018LlGt51r80ZQ,1,2,1,Female
256,qMkIbQFrROSnPaQ7at85-w,2010-02-13,lkW5sIbOqiYRQbkpera8dg,4,"I agree with others that it seems a bit expensive at $15- but that still would not steer me away from going.

For the first time in about 8 years I found myself at the DBG with some out of town family. Wanting to enjoy the weather (since they had just escaped the cold grey winter of Detroit) the gardens were the perfect spot. The garden is equipped with wide paths and plenty of benches to help the old timers pace themselves. It helps remind us city dwellers of the beauty the desert can have and how unique Phoenix truly is.",review,gTCM7qlVrwdml-hFB6aJqQ,2,2,2,Female
257,qd1ajiZRCwqEQJqCgoN1wg,2009-04-29,zykk2GqMA_QHVz6lvtQ9Xg,2,"Wed-Sat, sit at the bar and ask for bartender JOY. She's a GAS!
Great spot for a late-afternoon glass of wine with an appetizer. Mostly poor execution from kitchen, excellent service.

--hummus appetizer with sample of olives is great choice
--crispy plantains with pepper are tasty and fun, crab dipping sauce, not enough crab
--tuna salad with arugula, uninteresting
--side salad for ciabatta ""sandwich"" typical Dole bag mix (first visit) was WILTED and nasty. Shame!
--chicken salad with dried tomatoes and goat cheese; way too much cheese

Now, to Joy. She's a keeper. First visit, we struggled with the proper preparation of a Sapphire martini, but it was primarily the fault of our server's communication skills. Working with machine-made ice (you know, the stuff with all the flecks and shards that water down a proper martini), she primed the ice with a squeeze of lemon, drained, then prepped the glass with vermouth, in and out, then pour the STIRRED Sapphire in, drop twist! Congrats, my lady.

If you can get past the chick-chosen wallpaper (wrong) and perfect-sphere fake tabletop plants from restoration, the different-height tables mix up the room just right and make it feels shabby chic without the white.

Say hi to Joy. =)",review,hDlSSyDreM9xY4yQWPm54w,1,1,0,Male
258,9Y3aQAVITkEJYe5vLZr13w,2012-04-09,X_AT29hdvyK8omBxRsfasQ,5,We started each morning of our vacation at The Breakfast Club.  Everything was so tasty; juices are fresh-squeezed.  Menu has quite a variety and portions are very filling  It gets busy early.  Be sure to give it a try.,review,tVoCVBUg-ubBMLQlX5_SVQ,0,0,0,Male
259,97Z7j4vH0kfzL10AONi4uA,2011-08-09,62xjol6KYNtMS2gFSmqfaQ,5,"I had other piercings done here and then went out of state and got my nose pierced with a friend and when i got back I was having problems with it. I went in and talked to them and they changed out the stud for me gave me a discount on the jewelry and were really fun, friendly, professional and very informative. This place is top notch. Won't go to another place for my piercings again! No way! It is very clean, and these guys know their stuff! Really impressed...I could go on and on! I won't get my jewelry anywhere else either...they have a a great variety and if they don't have something you want they order it, easy peasy. Love it!",review,PzeWNJ_hrhDzs8NdcBA06A,1,1,0,Male
260,5GpvSL1tlAjpgdJKZ5eLpg,2011-01-06,PZoYdab9Zd9kfnqjDNh-XA,5,The food here is awesome every time I come here we have a great time And the waitress kimberly Couldn't ask for better waitress,review,vE3yvKUayE1WxQPuRB4eEw,0,0,0,Male
261,bts6jVczHJuWzpT8Y26UsQ,2009-01-05,d_2huUcM3ie0Zt-0tybnhg,4,"This has been a long time coming and is one more huge step in the development of Phoenix as an urban center of the United States. 

I have a stop three blocks from my house at Central & Thomas. I have ridden from there to Tempe and it only took about 20 minutes to get there. The stops at each station are very quick and efficient. Everyone is in and out and the train is on it's way again. The ride across the lake is a beautiful way to enter Tempe. From there, it's just a short walk to Casey Moore's and all the other spots I enjoy in Tempe.

The last star is missing from this review because service ends far too early on the weekends. I understand not wanting to deal with the after 2 am crowd, but could we get at least 1:00 am or 1:30 am on the weekends!?",review,gW-ukHucTfVCnFCKKxPJzw,2,3,0,Female
262,CrBsdxqOjPdnfsDxV89GJQ,2009-02-24,Nmw167kEkXLJ7YdE7wWjiQ,5,"OK, I've decided that other coffee shops sell swill. I think about Dazbog coffee in a dreamy sort of way, like unstressed people think about sex. I mourn often that they open so damn late in the morning. Seriously, I would be there every day... 

The chocolate cappuccino rocks my world and perks me right the hell up, even on the mushiest afternoon. No bitterness, not overly sweet, just blissful- in an I've-just-been-bitch-slapped-by-caffeine sort of way, of course. 

Oh, and the sandwiches I complained about? Replaced by real deli looking ones in clam-shells. Far more appetizing. But what the hell do I need a sandwich for when I can have a giant red velvet cupcake? 

Don't make me break out the voodoo, Dazbog. Just open at 6:00 am like any other coffee shop and we'll be BFFs.",review,N-D-d1Z4UybdlkK1HxlNPA,4,4,5,Female
263,YQvg0JCGRFUkb6reMMf3Iw,2011-12-11,bT1Pen64fidmeNqm8ELFIQ,4,We had a delicious meal with great service.  Awesome!,review,23iaSkV0K36OetsHnXLoYQ,0,0,0,Female
264,7eUFOcfxuXDdrHGVSp3_9A,2012-10-11,MLMI9B6j_E6YlcjCUJcG9g,5,"What's not to love? Herb n Flavors uses local, high quality ingredients, the food tastes GREAT and they are vegetarian, vegan and gluten-free friendly! I especially liked their vegan spinach and artichoke dip! We will definitely be back soon : )",review,EIQ8gPTx5L-zXPlYDwWGeg,0,0,0,Female
265,J7zXaGgQ7U6rWlaUBVEjjQ,2011-03-04,7DvxqVS6o6QRxAFv3wRP0g,4,"A friend of a friend recommended Lou/Autoplex and I couldn't be happier.  Lou provides honest, fast service and is a pleasure to deal with.  No runaround, no nonsense, honest auto service.  Extremely difficult to find these days... I went to him for a muffler/tailpipe and then later for a catalytic converter and was completely happy with the outcome.  Additionally, he pointed out other things that I should see my previous mechanic about that they needed to fix/finish.  :)",review,LKJswnMTubEGjJXFDseHKA,0,1,0,Male
266,y6uO4ydAwBHUujfiSktxZg,2012-03-12,AYHZs0_M8XgoGDU40dewDw,5,"Excellent New Mexico style food, great hatch green chile.",review,DA_SU_MbfgfalzbktcsBzw,0,0,0,Male
267,eM0BAZ57RDHdhvXc72O8Pg,2013-01-04,sM0CDlYCfv7Q7K1z2kEN-g,3,"We have been to this location to buy gear prior to the Fiesta Bowl.  Yes, things are way overpriced, but that is the premium one pays for licensed merchandise.  One nice thing is that they had a buy one, get one half off deal.  Was nice for our large crew.  Nice selection of NFL, NBA and MLB gear.  Friendly staff, good location.  If you feel the need to buy licensed sports gear when you are in the area, worth the trip.",review,z5QQGDqErjMKD8XtM00s7g,0,0,0,Female
268,Gy7ERh2GhmAYMZMO48ztBg,2011-06-21,khAoUDIebA5CBJzQpQx3DA,3,"Went here last night with another couple for dinner.  The pitcher of margaritas was spot on, the chips were outstanding along with the guacamole and salsa.  I ordered the tortilla soup which I ended up sending back cuz to be honest it tasted and looked like a bowl of enchilada sauce.  My husband ordered the filet and enchilada which I have to say was cooked perfectly and definitely would order if I ever went back.  The other couple ordered the beef short ribs which I didn't taste but they both agreed it was over cooked. Service was great but when I have to send something back which I rarely do I can't give more then 3 stars.",review,FIin1o5cJb8thgJuP8eLCA,0,1,0,Male
269,FqzgT9Y-Yu7jiWdHnGW-kQ,2011-01-31,_Q519j_yNQ_RqprvHjSb9Q,4,"Arizona definitely lack cool spots, but luckily they have The Vig. The venue has a nice patio area--perfect for warmer nights, but the inside tables are fine too.  


My friends brought me on a Sunday night where all their bottle wines are 50%off... which is pretty awesome. The service was friendly and the food was legit. Try the ""Good ol' Steak Salad"" and Crabmeat Artichoke dip! 

btw the valet is $3.",review,df0YRtus3XaN64pzs8iteg,0,2,0,Female
270,_pw-OnDpCe9XM0rDVvTUMg,2010-10-22,hi-Z3DzxW10iOHBGVfzhaw,5,I love this location! The food is always great and the service is good. Wi-fi is a plus especially since I am going to school. I come here almost everyday. I recommend this location to everyone.,review,JniV2vR1TZFBCrdTlIOlNQ,0,2,0,Female
271,GqtMJxq5-7Xp1ZXXmahLaA,2007-12-13,GQLdJaJQ2b1LKmZmmICMHA,4,"I am at work today, talking to my co-worker, letting her know that I was going to Taco Bell for lunch.  She looked at me disappointed, and said ""I never want to hear that you are gaining weight again...stop eating that!""  She then told me about Sacks....I decided that I would give it a shot. (not that is was any healthier....)
I wasn't real impressed with the layout of the place, even where it was located.  It was getting busy when I walked in...and had no idea what to order.  I ended up with the Van Gogh, which was roast beef, dill, alfalfa sprouts, cheese and I subsituted the marble rye for a tomato basil bread.  The girl at the counter was really sweet and helpful at helping me pick out what I wanted.  
My sandwich was really good, and it wasn't just a normal sandwich.  I also liked the little cookie that they snuck into my bag.  And the fact that they have Stewart's root beer was a nice bonus.
The only thing that I could say that was negative is that I left there still smelling the kitchen on my coat.  And it wasn't pleasant.",review,ca2Sa9Enqg2GlWFQ95p8bw,2,2,2,Female
272,MXOdsPTLQPsQK9hUq01DWg,2011-01-25,7aCLrfSXrGKdsBb3Ri520A,4,"we went here for dinner and drinks, and it was awesome. the giant soft pretzels are amazing, buttery, and delicious and are served with a roasted pepper cheese sauce. they are awesome, but get them to share, the butteryness is rich! the prices are reasonable, and the patio is nice to sit out on! even better than the food, service, and prices is the music!! they play an awesome selection of music!!",review,6VGodLwjrYPQYq0qxfRyXw,0,0,0,Male
273,rZbHg4ACfN3iShdsT47WKQ,2008-02-10,jP-z3uJAqR7J6XEcDq8cMA,3,"ok....first let me say that I grew up in PHX. And we used to go for special occasions to ""Bobby MaGees"" which is where BobbyQ's is now located (says something about the quality of my restaurant experiences as a young fella)...And as cheesy as Bobby McGaees was...i kind of miss the pirate serving me my dinner (and the salad bar in the bathtub).

But i do like what they have done to the place. Cool interior. Casual but with a nice upscale feel. The patio seemed really nice (didn't sit out here).

We tried a variety of things. A burger, a pulled pork sandwich, brisket, baby backs etc...

I think the standout were the ribs. VERY good...very tender (but not overcooked), good sauce.  I enjoyed every one.Everything else was just ok. Like on par with Chili's (which isn't saying much). 

The sides were pretty tasty. Corn (roasted and then taken off the cob for you) , mashed potatoes, cornbread...all pretty good. 

Dinner for 4 (2 kids, no booze)...50$.

But a 5 star place? Maybe in the context of other restaurants in the Dunlap and I-17 areas (next to crazy Mitch's Furniture barn.) But not in the broader context of PHX.

I would definitely go back for ribs...but not a place that will go into the normal rotation.

Side note: Hilarious crowd on a Saturday night. Lots of ""west side"" clubbers...or maybe too old to be clubbers but want to go clubbing (there is a lounge attached).",review,gdLc6dq1NpjHj47WBUNZ_A,3,3,2,Female
274,EcHuaHD9IcoPEWNsU8vDTw,2011-02-26,zXzuOVGhoXcu0u9iLcYxhg,4,"My wife and I decided to take a little vaca to celebrate our 13th anniversary and also was the first time that we were traveling with our 5-month old, so you can imagine we were a little apprehensive. 

The resort is absolutely top-notch, the rooms are very spacious, the staff is very courteous, and the facilities are simply superb.  Our room overlooked the mountain, and in the morning, it was blissful to sit outside and sip on our cups of joe. 

The rooms have a microwave and a small fridge, something that was invaluable to us to store milk and warm it up for our little one.  The spa is simply one of the best in the valley, and even if you don't stay here, I would recommend the spa to anyone.  The resort is close to at least 20 golf courses, something that might be important to other golf nuts like me. 

So then why not 5 stars? Simply because they would not extend the check-out time for us by even an hour.  The check-out is 11 am and our flight was delayed to 8 pm, so when I requested, I was told VERY NICELY, but firmly that it wasn't going to happen.  I've traveled some, and have NEVER been turned down for a late check-out request, ever. 

Still, a great place to stay, the facilities are top-notch, the staff is very nice, and we had a wonderful time.  Would recommend this to anyone wanting a relaxing, fun experience in the Valley of the Sun.  Cheers.",review,4o7r-QSYhOkxpxRMqpXcCg,1,2,1,Male
275,1621ir5mjVgbHwxCbMAEjg,2011-06-25,4TQTwp7lAca35ANmw2TD5g,3,"Thank you, Mobile Yelp App!  Without you, I would have been stuck in Phoenix with no idea of where to find Thai food for lunch that was near a Light Rail station in Tempe!

I arrived at Thai Rama about 11:15 AM.  On entering, there was no indication of waiting to be served and no one visible from the staff, so I selected a table and sat down.  My waitress came to the table and asked if I would be more comfortable at a 2-seat table instead of the 4-seat table I had selected.  Since there were about 25 available tables of various size, I declined and told her I was comfortable where I sat.  There were 3 other tables active in the restaurant, so I did not anticipate the restaurant needing my 4-top before I was done.

The waitress set the lunch specials menu on the table and went to get a glass of water.  The lunch specials menu had 10 options available, but no Som Tom.  I asked the waitress if Som Tom was available and she answered that she did not know what Som Tom was.  She reached for a full menu as I explained that Som Tom is green papaya salad.  She handed me the menu and directed me to the third page for salads.  There, first on the list, Som Tom.

I ordered Som Tom, the yardstick by which I measure every Thai restaurant, 10 spicy (5 makes my nose run, 8 makes my forehead sweat and 10 brings tears to my eyes), leaving off the green beans and shrimp, and jasmine rice.  Waitress asked if I wanted anything else to drink, but I said I would stick with water.

Ambience here is pretty plain...and the paper napkins are not of the highest quality.  The decor reminded me of a formula-type restaurant like an Applebees or Chili's...with a hispanic flair.  I observed the chef as he came out of the kitchen and made a loop around the dining room.  As he walked by, I asked in Thai how he was doing.  He stopped and replied that the day was starting off slow, but that it would be busy soon enough.  Then, he continued back on to the kitchen after wishing me a good day.

About 5 minutes later, my papaya salad was brought to the table.  Portion size was nice, about 2 1/4 cups.  I took a taste and evaluated a 5 spicy.  When the waitress came to ask if I needed anything, I asked for more chili and lime.  She returned quickly with red chili pepper and sliced lime.  I doctored up the order and fell to with a gusto.  For the price, adequate.  

Jasmine rice was about a cup, and not too sticky.  The waitress was good about keeping my water glass full...and in Phoenix, that is important!

On completing my lunch, I sat and waited for the waitress to bring my bill.  I saw no one for about 10 minutes, then the chef came out of the kitchen and made another round of the dining room.  He asked me (in English) if I enjoyed my salad.  I answered in Thai that it was not spicy enough, and I was surprised he was using red chili instead of Thai chili.  He chuckled and replied that Thai chili was a little more expensive.  I asked for my check and he said he would send the waitress out.

For the convenience, outstanding!  For the next experience, I will be sure the chef sees me before I place my order.  For the wait on the bill, a little too long.",review,8qe2c5uRlAkvNFvDriBm1Q,0,2,0,Female
276,8oxnPoOS5wQzhl5LLOm7ow,2010-07-25,DCCqJzKnPARsxymujSUkAA,5,"Awesome country club. Great new remodled gym, heated Olympic pool for year round use.  Love the family like atmosphere, plenty of planned family events/pool parties. 

Only complaint, wish members who didn't pay for the monthy tennis membership could still rent a court on a need by need basis.   Regardless courts are top notch, great facilities and friendly staff.",review,_OLBq0aZR7K-UdPCrByatg,0,2,0,Male
277,QnAzW6KMSciUcuJ20oI3Bw,2009-11-16,RbAdrppz5Q_zwLsd9FYYaw,4,"We are lucky enough to live basically right accross the street.  

The food is great. Love the thin crust pizzas and the sweet potato fries. They grow a lot of their own veggies. They seasonally sell dates at the farmstand that are GREAT. 

You get your food free on your birthday.

Gets very crowded on the weekends!

the dessert is just OK, but the shakes are great!",review,9UxkYlsD0cnziYN--O8xug,0,0,0,Male
278,Bc4DoKgrKCtCuN-0O5He3A,2010-07-18,tQ-y8TbqKTvM6WPgqADe4A,5,"This is probably the sweet I crave the most! Salted Butter Caramel! Yummmm! When I cant make it up to Scottsdale, I stop by my local Whole Foods in Chandler and pick up a pint from the freezer section and it is just as good.",review,KSTOdz0lSFCkqBSRNwjERA,0,0,0,Male
279,X25CYzSxzCgk2nO3DkrgdA,2012-12-10,Rx5HkApX1eXcNYX4_AvPMA,5,"This was the first real ballet I have ever been to, and I was so excited it was the Nutcracker! I have been wanting to see the Nutcracker for years. 

Thanks to Lindsey and Yelp, I had the opportunity to go and the performance was just stunning. When I walked in, I noticed the lobby was beautifully decorated, a gentleman reading a story to children and a ballet dancer posing for pictures. The bartenders we bought our drinks from, was very friendly and accomodating. 

I can't say enough about how beautiful the performance was from the dancers, the sets, the costumes, etc. Just incredible. I may just take my daughter to see it with me this season....",review,RxfFQxUtSIGYwTKU_rvAeg,2,2,1,Male
280,txCJurIIrE9ZoHu3gZUvnQ,2012-02-25,Qfz2HwpS3tdHOlwBlhZNrw,3,The server could have been better. She spilled a coke on my lap. This made me late for my movie. The wait was so-so however the food was cooked to my liking. I will go back.,review,u51Y4YnhAbWn0nghijc2dw,0,0,1,Male
281,8PYmv83XaJTioz5_A-SVxA,2011-08-01,iHw39WDbIi5qgurOkNNiWA,1,"Still quite poor both in service and food. maybe I made a mistake and ordered Sichuan Gong Bao ji ding for what seemed like people from canton district. Unfortunately to get the good service U have to speak Mandarin/Cantonese. I do speak a smattering but try not to use it as I never feel confident about the intonation. 

The dish came out with zichini and bell peppers (what!??)  Where is the peanuts the dried fried red peppers and the large pieces of scallion. On pointing this out all I got was "" Oh you like peanuts.. ok I will put some on"" and she then proceeded to get some peanuts and sprinkle it on the chicken.

Well at that point I was happy that atleast the chicken pieces were present else she would probably end up sprinkling raw chicken pieces on it like the raw peanuts she dumped on top of the food. 

Well then  I spoke a few chinese words and the scowl turned into a smile and she then became a bit more friendlier. 

Unfortunately I do not condone this type of behavior. It is all in poor taste...",review,Zgp9T6IOVFOozrWDw_mUGQ,0,0,0,Female
282,c0RSs2KYK5Y-ZlSrNq9LyA,2010-12-28,omMDENP3jXFF_lJ5UI5Rog,3,"I had a hankering for raw fish today and decided to give Moto a try.  Overall I was pleased.

The menu had a wide variety of tempting Asian treats but I was here for fish, so I ordered the sashimi combo with a bowl of Miso.

The soup was a bit odd.  It seemed to be normal Miso soup with some shredded cabbage tossed in.  The cabbage added a texture that I didn't really want but it was easy to eat around it.

The presentation of the sashimi was interesting.  I had a pinwheel of fishy goodness with yellowtail, smoked salmon and tuna.  The fish tasted quite fresh and the portions were generous.

When I need a sushi fix for lunch I'll be returning to Moto.",review,ND95DgvN7ba8MabfXE3lsw,1,1,0,Male
283,eIxSLxzIlfExI6vgAbn2JA,2011-07-28,y7yBnfbPxZJ_L93tnxMP3g,2,"Was extremely psyched to try Lobby's, considering all of the great reviews, but I was sadly disappointed with the results. I'm a freak for Chili burgers (good ones are very difficult to find) and The Lobby's Chili burger was fairly dull, featured Cinci style Chili (BLAH) and like. some sort of cheese whiz kinda crap.  Boo. Also ordered fries, and a Chicago dog.. the Chicago dog was overpriced and forgettable, and the crinkle cut fries were reminiscent of Del Taco's.. which isn't exactly a bad thing, but considering that Lobby's is supposed to be a tasty, quality burger place, frozen crinkle fries are kind of a half assed approach.. ALSO the amount of salt on the fries was enough to invoke a stroke! :x  Finally whoever dude was that handed me my bag of food was all like ZIPPY DOO I GAVE YOU A CUP OF FRENCH FRY SAUCE.. There were two orders of fries.. one cup of sauce.. which was just basic secret sauce.. not super great... secret sauce, to boot.. Thanks bro, but I don't need any secret sauce favors.",review,nbofxFWHORebBHh10OgYLA,1,1,1,Female
284,Hf_MFIPi7ZiIWDQodJMzwg,2012-10-25,9l7FzgtZobP81lMwEQy4AA,5,Great service,review,9VmTOyq01oIUk5zuxOj1GA,0,0,1,Female
285,gMY_3RkmK2eeD9SHlBKfCg,2012-05-25,qtOMqRS8K03QTisX-2ddYQ,5,"My favorite Starbucks in Mesa. It's not even the closest one to my home, but worth the experience. GREAT staff.",review,8-mw_aotUGmP0k0s6QKwOA,1,0,0,Female
286,T4VsuYbgEqp1n_FghmFg2w,2010-11-03,TUjdm0FLco2-nGS-UVryvg,3,"I love this place! Great flavors, love the tiny gummy bear toppings.

One thing I don't like is the inconsistent hours. One day they'll be open at 8, the next time they close at 7:30. When our yogurt craving hits, we'd love to patronize Woody's, but never know if they're going to be open.

I tried over and over to call one night, and the phone was just constantly busy. A little frustrating!

I do enjoy their yogurt, but with the weird hours, and so-so feel from the staff it's hard to give them more than 3 stars.",review,F8C1lM853UmUed3jb7j-_g,0,0,0,Female
287,yv9gVqydta-y8NHQQ3XPRw,2012-08-26,D_pEME20C-srxu-D8Se14A,1,"First, I hope La Fonda management reads these reviews and takes steps to improve their restaurant.  Second, we miss the bloody mary bar too.  Hubby & I visited LF a few weeks ago on a Saturday night for dinner. We asked the waitress a general question about a beer and she made something up that was ridiculously wrong.  Okay, she doesn't know beer.  We liked the chips & salsa, it was a good start, then I took a sip of my water.  What the?  I know what Tempe tap water tastes like, but this was weird.  The aftertaste made me cringe, I couldn't drink it, even with a slice of lemon in it, maybe it was the ice.  Hubby ordered chicken enchiladas, which he orders practically everywhere, and it was so bad he didn't finish it.  My meal was not memorable either.  I wanted to love this place, or at least like it.  We walked out of there terribly disappointed, I doubt we'll go back.",review,vKs0r5yZhfJYdBSd0J1a3Q,0,0,0,Male
288,Tmzzn7JyCoMgeb-IYRNlGQ,2007-06-29,MqSH98OjzTqj6J0FyN9YUA,3,"This is a nothing but pies place...so I was expecting a little bit more oomph...

Dispointing small selection of pie by the slices...also you gotta put in special order ahead of time for the more interesting stuff like Italian Ricotta.  

I was going to order something with berries, but the stuff I saw in the case was just runny and wet looking...so I ended up with a black-bottom pie...I really liked the flaky crust and the filling wasn't bad except for the fact that it did taste a bit over refrigerated.  

A minor gripe is the airpot coffee...not freshly brewed...despite the espresso machine clearly visibile behind the counter.

The pies are just over $4 per slice and ~$20 per pie.",review,8WQubmP7G0NM3IyzyMnCEA,1,3,0,Female
